Date,رقم القيد,نوع المصرف ,اسم الحساب ,التوصيف,اسم المشروع معدل,اسم المشروع,مبلغ القيد,Type,Code,
1-Jan-20,160,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة مصطفى المليجى - مصاريف بوفيه,57ع. رؤية,57ع. رؤية,2900.00,المقاولات,4023,
1-Jan-20,164,اجور,اجور اساسية ,تسوية عهدة مصطفى المليجى - رد ماتم خصمه - مبارك عمر,57ع. رؤية,57ع. رؤية,300.00,المقاولات,4023,
1-Jan-20,165,خامات,خامات ومهمات,تسوية عهدة ماهر جرجس - مصروفات نثريه - إصلاحات,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,600.00,المقاولات,4076,
1-Jan-20,165,الخدمات,تصوير,تسوية عهدة ماهر جرجس - تصوير لوحات,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,441.00,المقاولات,4076,
1-Jan-20,166,الخدمات,ايجار معدات,تسوية عهدة ماهر جرجس - ايجار كمبروسر,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,10260.00,المقاولات,4076,
1-Jan-20,168,خامات,خامات ومهمات,تسوية عهدة ماهر جرجس - مصروفات نثريه - مشتريات,كوبرى الكابلات - عمر المختار,كوبرى الكابلات - عمر المختار,1749.90,المقاولات,4076,
1-Jan-20,169,خامات,خامات ومهمات,تسوية عهدة ماهر جرجس - مصروفات نثريه - تغيير اسطوانه اكسجين,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,210.00,المقاولات,4060,
1-Jan-20,170,اجور,اجور اضافية ,تسوية عهدة ماهر جرجس - اعمل يوم - عبدالظاهر محمد,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,60.00,المقاولات,4060,
1-Jan-20,171,اجور,اجور اضافية ,تسوية عهدة ماهر جرجس - بدل تليفون يناير- مهندس احمد ربيع,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,105.00,المقاولات,4060,
1-Jan-20,174,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة ماهر جرجس - مصاريف بوفيه - يناير 2020,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,1500.00,المقاولات,4060,
1-Jan-20,174,رسوم_وضرائب,ايجارات ,تسوية عهدة ماهر جرجس - ايجار 3 شقق,كوبرى القنطرة غرب - اسماعيليه,كوبرى القنطرة غرب - اسماعيليه,9278.00,المقاولات,4060,
1-Jan-20,175,خامات,خامات ومهمات,تسوية عهدة ماهر جرجس - مصروفات نثريه - شق اخشاب,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,1680.00,المقاولات,4074,
1-Jan-20,177,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة ماهر جرجس - مصاريف بوفيه - يناير 2020,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,1500.00,المقاولات,4074,
1-Jan-20,177,رسوم_وضرائب,ايجارات ,تسوية عهدة ماهر جرجس - ايجار شقة - يناير 2020,كوبرى القنطرة الجنوبى - بور سعيد,كوبرى القنطرة الجنوبى - بور سعيد,4124.00,المقاولات,4074,
1-Jan-20,178,الخدمات,دعاية وإستقبال وضيافة,تسوية عهدة محمد عواد - مصاريف بوفيه - يناير 2020,مول غرب الشروق,مول غرب الشروق,1000.00,المقاولات,4036,
1-Jan-20,181,خامات,خامات ومهمات,تسوية عهدة محمد عواد - مصاريف نثريه - مشتريات,مول غرب الشروق,مول غرب الشروق,419.00,المقاولات,4036,
1-Jan-20,181,الخدمات,أعمال بالمقطوعية,تسوية عهدة محمد عواد - ايصالات عماله,مول غرب الشروق,مول غرب الشروق,2600.00,المقاولات,4036,
1-Jan-20,181,الخدمات,تصوير,تسوية عهدة محمد عواد - مستندات,مول غرب الشروق,مول غرب الشروق,250.00,المقاولات,4036,
1-Jan-20,182,خامات,خامات ومهمات,تسوية عهدة محمد عواد - مصروفات نثريه - مشتريات,مول غرب الشروق,مول غرب الشروق,60.00,المقاولات,4036,
1-Jan-20,182,الخدمات,أعمال بالمقطوعية,تسوية عهدة محمد عواد - ايصالات عماله,مول غرب الشروق,مول غرب الشروق,3330.00,المقاولات,4036,
1-Jan-20,183,الخدمات,أعمال بالمقطوعية,تسوية عهدة محمد عواد - مقطوعيه - ايجار معدات - بياض - سقالات,تشطيبات مول غرب الشروق,تشطيبات مول غرب الشروق,78300.00,المقاولات,4062,
1-Jan-20,187,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - عمل يوم - الإدارة الماليه,الادارة العامة ,الادارة العامة ,510.00,الإدارة,2001,
1-Jan-20,187,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - مأموريات عبدالحميد رجب,الادارة العامة ,الادارة العامة ,415.00,الإدارة,2001,
1-Jan-20,187,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - مأموريات سيد سمير سيد,الادارة العامة ,الادارة العامة ,62.00,الإدارة,2001,
1-Jan-20,187,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - مأموريات جلال معتز,الادارة العامة ,الادارة العامة ,360.00,الإدارة,2001,
1-Jan-20,187,الخدمات,دعاية وإستقبال وضيافة,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - ضيافه - الإدارة الماليه,الادارة العامة ,الادارة العامة ,491.00,الإدارة,2001,
1-Jan-20,187,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - مصروفات نثريه اكراميات - طارق احمد عبدالجليل,الادارة العامة ,الادارة العامة ,380.00,الإدارة,2001,
1-Jan-20,187,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصرالجديده يوم 13/1/2020 - مصروفات نثريه اكراميات - نظافه احمد القونى,الادارة العامة ,الادارة العامة ,100.00,الإدارة,2001,
1-Jan-20,188,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - أجور - ايمن,الادارة العامة ,الادارة العامة ,1000.00,الإدارة,2001,
1-Jan-20,188,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - أجور - ايمن,الادارة العامة ,الادارة العامة ,1450.00,الإدارة,2001,
1-Jan-20,188,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - سهر - السيد القونى,الادارة العامة ,الادارة العامة ,190.00,الإدارة,2001,
1-Jan-20,188,رسوم_وضرائب,ضرائب,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - سداد الموقع الالكترونى للضرائب سنوي,الادارة العامة ,الادارة العامة ,324.20,الإدارة,2001,
1-Jan-20,188,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - بدل سفر - سعد سيد سمير,الادارة العامة ,الادارة العامة ,295.00,الإدارة,2001,
1-Jan-20,188,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - مأموريه حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Jan-20,188,الخدمات,دعاية وإستقبال وضيافة,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - ضيافه - الإدارة الماليه,الادارة العامة ,الادارة العامة ,1307.00,الإدارة,2001,
1-Jan-20,189,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصرالجديده يوم 14/1/2020 - اكراميات المحافظه - احمد عصام,الاسمرات,الاسمرات,4000.00,المقاولات,4029,
1-Jan-20,190,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - سهر - إدارة الحركه,الادارة العامة ,الادارة العامة ,1520.00,الإدارة,2001,
1-Jan-20,190,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - سهر - ايمن راشد,الادارة العامة ,الادارة العامة ,20.00,الإدارة,2001,
1-Jan-20,190,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - سهر - سيد سمير سيد,الادارة العامة ,الادارة العامة ,225.00,الإدارة,2001,
1-Jan-20,190,اجور,اجور اضافية ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - سهر - الإدارة الماليه,الادارة العامة ,الادارة العامة ,70.00,الإدارة,2001,
1-Jan-20,190,اجور,اجور اساسية ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - رد خصم - سيد سمير سيد,الادارة العامة ,الادارة العامة ,132.00,الإدارة,2001,
1-Jan-20,190,خامات,خامات ومهمات,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - مصروفات نثريه - سيد سمير,الادارة العامة ,الادارة العامة ,600.00,الإدارة,2001,
1-Jan-20,190,الخدمات,دعاية وإستقبال وضيافة,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - ضيافه - الإدارة الماليه,الادارة العامة ,الادارة العامة ,445.00,الإدارة,2001,
1-Jan-20,190,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - مصطفى حمايه,الادارة العامة ,الادارة العامة ,100.00,الإدارة,2001,
1-Jan-20,190,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - حامد عبدالوهاب,الادارة العامة ,الادارة العامة ,45.00,الإدارة,2001,
1-Jan-20,191,الخدمات,إنتقال وبدل سفر ,اثبات المنصرف من خزينه مصرالجديده يوم 15/1/2020 - محمد حسن محمد,الاسماعيليه الجديده,الاسماعيليه الجديده,100.00,المقاولات,4038,
1-Jan-20,192,خامات,وقود وزيوت,تسوية عهدة - عيد عبدالحميد - فواتير بنزين,جراج شبرا,جراج شبرا,1230.00,الإدارة,2002,
1-Jan-20,192,رسوم_وضرائب,رسوم مرور وتراخيص وانتظار وغرامات,تسوية عهدة - عيد عبدالحميد - كارته عبور,جراج شبرا,جراج شبرا,340.00,الإدارة,2002,
